millis,stamp,datetime,light,temp,vcc
50162000, 1273060409, 2010/5/5 11:53:29, 932, 73.68, 4.28
50163000, 1273060410, 2010/5/5 11:53:30, 932, 73.68, 4.40
50164000, 1273060411, 2010/5/5 11:53:31, 932, 73.68, 4.42
50165000, 1273060412, 2010/5/5 11:53:32, 932, 73.68, 4.42
50166000, 1273060413, 2010/5/5 11:53:33, 932, 73.68, 4.42
50167000, 1273060414, 2010/5/5 11:53:34, 932, 73.68, 4.28
50168000, 1273060415, 2010/5/5 11:53:35, 932, 73.68, 4.40
50169000, 1273060416, 2010/5/5 11:53:36, 932, 73.68, 4.42
50170000, 1273060417, 2010/5/5 11:53:37, 932, 73.68, 4.28
50171000, 1273060418, 2010/5/5 11:53:38, 932, 73.68, 4.38
50172000, 1273060419, 2010/5/5 11:53:39, 932, 73.68, 4.40
50173000, 1273060420, 2010/5/5 11:53:40, 932, 73.68, 4.42
50174000, 1273060421, 2010/5/5 11:53:41, 932, 73.68, 4.28
50175000, 1273060422, 2010/5/5 11:53:42, 933, 73.68, 4.38
50176000, 1273060423, 2010/5/5 11:53:43, 932, 73.68, 4.40
50177000, 1273060424, 2010/5/5 11:53:44, 932, 73.68, 4.42
50178000, 1273060425, 2010/5/5 11:53:45, 932, 73.68, 4.28
50179000, 1273060426, 2010/5/5 11:53:46, 932, 73.68, 4.38
50180000, 1273060427, 2010/5/5 11:53:47, 932, 73.68, 4.42
50181000, 1273060428, 2010/5/5 11:53:48, 932, 73.68, 4.42
50182000, 1273060429, 2010/5/5 11:53:49, 932, 73.68, 4.42
50183000, 1273060430, 2010/5/5 11:53:50, 932, 73.68, 4.28
50184000, 1273060431, 2010/5/5 11:53:51, 932, 73.68, 4.40
50185000, 1273060432, 2010/5/5 11:53:52, 932, 73.68, 4.42
50186000, 1273060433, 2010/5/5 11:53:53, 932, 73.68, 4.42
50187000, 1273060434, 2010/5/5 11:53:54, 932, 73.68, 4.28
50188000, 1273060435, 2010/5/5 11:53:55, 932, 73.68, 4.38
50189000, 1273060436, 2010/5/5 11:53:56, 932, 73.68, 4.40
50190000, 1273060437, 2010/5/5 11:53:57, 932, 73.68, 4.28
50191000, 1273060438, 2010/5/5 11:53:58, 932, 73.68, 4.38
50192000, 1273060439, 2010/5/5 11:53:59, 932, 73.68, 4.40
50193000, 1273060440, 2010/5/5 11:54:0, 932, 73.68, 4.40
50194000, 1273060441, 2010/5/5 11:54:1, 932, 73.68, 4.42
50195000, 1273060442, 2010/5/5 11:54:2, 932, 73.68, 4.28
50196000, 1273060443, 2010/5/5 11:54:3, 932, 73.68, 4.38
50197000, 1273060444, 2010/5/5 11:54:4, 932, 73.68, 4.40
50198000, 1273060445, 2010/5/5 11:54:5, 932, 73.68, 4.40
50199000, 1273060446, 2010/5/5 11:54:6, 932, 73.68, 4.27
50200000, 1273060447, 2010/5/5 11:54:7, 932, 73.68, 4.38
50201000, 1273060448, 2010/5/5 11:54:8, 932, 73.68, 4.40
50202000, 1273060449, 2010/5/5 11:54:9, 932, 73.68, 4.40
50203000, 1273060450, 2010/5/5 11:54:10, 932, 73.68, 4.42
50204000, 1273060451, 2010/5/5 11:54:11, 932, 73.68, 4.27
50205000, 1273060452, 2010/5/5 11:54:12, 932, 73.68, 4.38
50206000, 1273060453, 2010/5/5 11:54:13, 932, 73.68, 4.40
50207000, 1273060454, 2010/5/5 11:54:14, 933, 73.68, 4.40
50208000, 1273060455, 2010/5/5 11:54:15, 933, 73.68, 4.27
50209000, 1273060456, 2010/5/5 11:54:16, 932, 73.68, 4.38
50210000, 1273060457, 2010/5/5 11:54:17, 932, 73.68, 4.38
50211000, 1273060458, 2010/5/5 11:54:18, 932, 73.68, 4.40
50212000, 1273060459, 2010/5/5 11:54:19, 932, 73.68, 4.27
50213000, 1273060460, 2010/5/5 11:54:20, 932, 73.68, 4.38
50214000, 1273060461, 2010/5/5 11:54:21, 932, 73.68, 4.40
50215000, 1273060462, 2010/5/5 11:54:22, 932, 73.68, 4.27
50216000, 1273060463, 2010/5/5 11:54:23, 932, 73.68, 4.38
50217000, 1273060464, 2010/5/5 11:54:24, 932, 73.68, 4.40
50218000, 1273060465, 2010/5/5 11:54:25, 932, 73.68, 4.40
50219000, 1273060466, 2010/5/5 11:54:26, 932, 73.68, 4.40
50220000, 1273060467, 2010/5/5 11:54:27, 932, 73.68, 4.42
50221000, 1273060468, 2010/5/5 11:54:28, 933, 73.68, 4.28
50222000, 1273060469, 2010/5/5 11:54:29, 933, 73.68, 4.38
50223000, 1273060470, 2010/5/5 11:54:30, 932, 73.68, 4.40
50224000, 1273060471, 2010/5/5 11:54:31, 932, 73.68, 4.27
50225000, 1273060472, 2010/5/5 11:54:32, 932, 73.68, 4.38
50226000, 1273060473, 2010/5/5 11:54:33, 932, 73.68, 4.40
50227000, 1273060474, 2010/5/5 11:54:34, 932, 73.68, 4.40
50228000, 1273060475, 2010/5/5 11:54:35, 932, 73.68, 4.42
50229000, 1273060476, 2010/5/5 11:54:36, 933, 73.68, 4.27
50230000, 1273060477, 2010/5/5 11:54:37, 932, 73.68, 4.38
50231001, 1273060478, 2010/5/5 11:54:38, 933, 73.68, 4.40
50232000, 1273060479, 2010/5/5 11:54:39, 932, 73.68, 4.40
50233000, 1273060480, 2010/5/5 11:54:40, 933, 73.68, 4.27
50234000, 1273060481, 2010/5/5 11:54:41, 932, 73.68, 4.38
50235000, 1273060482, 2010/5/5 11:54:42, 933, 73.68, 4.40
50236000, 1273060483, 2010/5/5 11:54:43, 932, 73.68, 4.40
50237000, 1273060484, 2010/5/5 11:54:44, 932, 73.68, 4.27
50238000, 1273060485, 2010/5/5 11:54:45, 933, 73.68, 4.38
50239000, 1273060486, 2010/5/5 11:54:46, 932, 73.68, 4.40
50240000, 1273060487, 2010/5/5 11:54:47, 933, 73.68, 4.27
50241000, 1273060488, 2010/5/5 11:54:48, 932, 73.68, 4.38
50242000, 1273060489, 2010/5/5 11:54:49, 933, 73.68, 4.40
50243000, 1273060490, 2010/5/5 11:54:50, 933, 73.68, 4.40
50244000, 1273060491, 2010/5/5 11:54:51, 933, 73.68, 4.40
50245000, 1273060492, 2010/5/5 11:54:52, 933, 73.68, 4.42
50246000, 1273060493, 2010/5/5 11:54:53, 933, 73.68, 4.27
50247000, 1273060494, 2010/5/5 11:54:54, 933, 73.68, 4.38
50248000, 1273060495, 2010/5/5 11:54:55, 932, 73.68, 4.40
50249000, 1273060496, 2010/5/5 11:54:56, 932, 73.68, 4.40
50250000, 1273060497, 2010/5/5 11:54:57, 933, 73.68, 4.40
50251000, 1273060498, 2010/5/5 11:54:58, 932, 73.68, 4.40
50252000, 1273060499, 2010/5/5 11:54:59, 932, 73.68, 4.40
50253000, 1273060500, 2010/5/5 11:55:0, 932, 73.68, 4.42
50254000, 1273060501, 2010/5/5 11:55:1, 932, 73.68, 4.27
50255000, 1273060502, 2010/5/5 11:55:2, 933, 73.68, 4.38
50256000, 1273060503, 2010/5/5 11:55:3, 933, 73.68, 4.40
50257000, 1273060504, 2010/5/5 11:55:4, 932, 73.68, 4.40
50258000, 1273060505, 2010/5/5 11:55:5, 932, 73.68, 4.40
50259000, 1273060506, 2010/5/5 11:55:6, 933, 73.68, 4.40
50260000, 1273060507, 2010/5/5 11:55:7, 933, 73.68, 4.40
50261000, 1273060508, 2010/5/5 11:55:8, 932, 73.68, 4.40
50262000, 1273060509, 2010/5/5 11:55:9, 933, 73.68, 4.42
50263000, 1273060510, 2010/5/5 11:55:10, 933, 73.68, 4.27
50264000, 1273060511, 2010/5/5 11:55:11, 933, 73.68, 4.38
50265000, 1273060512, 2010/5/5 11:55:12, 932, 73.68, 4.40
50266000, 1273060513, 2010/5/5 11:55:13, 933, 73.68, 4.40
50267000, 1273060514, 2010/5/5 11:55:14, 933, 73.68, 4.40
50268000, 1273060515, 2010/5/5 11:55:15, 933, 73.68, 4.40
50269000, 1273060516, 2010/5/5 11:55:16, 932, 73.68, 4.40
50270000, 1273060517, 2010/5/5 11:55:17, 932, 73.68, 4.42
50271000, 1273060518, 2010/5/5 11:55:18, 933, 73.68, 4.27
50272000, 1273060519, 2010/5/5 11:55:19, 932, 73.68, 4.38
50273000, 1273060520, 2010/5/5 11:55:20, 933, 73.68, 4.40
50274000, 1273060521, 2010/5/5 11:55:21, 933, 73.68, 4.40
50275000, 1273060522, 2010/5/5 11:55:22, 932, 73.68, 4.40
50276000, 1273060523, 2010/5/5 11:55:23, 932, 73.68, 4.40
50277000, 1273060524, 2010/5/5 11:55:24, 932, 73.68, 4.40
50278000, 1273060525, 2010/5/5 11:55:25, 932, 73.68, 4.40
50279000, 1273060526, 2010/5/5 11:55:26, 933, 73.68, 4.27
50280000, 1273060527, 2010/5/5 11:55:27, 932, 73.68, 4.32
50281000, 1273060528, 2010/5/5 11:55:28, 933, 73.68, 4.38
50282000, 1273060529, 2010/5/5 11:55:29, 933, 73.68, 4.40
50283000, 1273060530, 2010/5/5 11:55:30, 933, 73.68, 4.40
50284000, 1273060531, 2010/5/5 11:55:31, 933, 73.68, 4.40
50285000, 1273060532, 2010/5/5 11:55:32, 933, 73.68, 4.40
50286000, 1273060533, 2010/5/5 11:55:33, 933, 73.68, 4.27
50287000, 1273060534, 2010/5/5 11:55:34, 933, 73.68, 4.38
50288000, 1273060535, 2010/5/5 11:55:35, 933, 73.68, 4.27
50289000, 1273060536, 2010/5/5 11:55:36, 933, 73.68, 4.37
50290000, 1273060537, 2010/5/5 11:55:37, 933, 73.68, 4.38
50291000, 1273060538, 2010/5/5 11:55:38, 933, 73.68, 4.40
50292000, 1273060539, 2010/5/5 11:55:39, 933, 73.68, 4.40
50293000, 1273060540, 2010/5/5 11:55:40, 933, 73.68, 4.40
50294000, 1273060541, 2010/5/5 11:55:41, 933, 73.68, 4.38
50295000, 1273060542, 2010/5/5 11:55:42, 933, 73.68, 4.42
50296000, 1273060543, 2010/5/5 11:55:43, 933, 73.68, 4.27
50297000, 1273060544, 2010/5/5 11:55:44, 933, 73.68, 4.38
50298000, 1273060545, 2010/5/5 11:55:45, 933, 73.68, 4.40
50299000, 1273060546, 2010/5/5 11:55:46, 933, 73.68, 4.40
50300000, 1273060547, 2010/5/5 11:55:47, 933, 73.68, 4.40
50301000, 1273060548, 2010/5/5 11:55:48, 933, 73.68, 4.40
50302000, 1273060549, 2010/5/5 11:55:49, 933, 73.68, 4.27
50303000, 1273060550, 2010/5/5 11:55:50, 933, 73.68, 4.38
50304000, 1273060551, 2010/5/5 11:55:51, 933, 73.68, 4.40
50305000, 1273060552, 2010/5/5 11:55:52, 933, 73.68, 4.27
50306001, 1273060553, 2010/5/5 11:55:53, 933, 73.68, 4.37
50307000, 1273060554, 2010/5/5 11:55:54, 933, 73.68, 4.38
50308000, 1273060555, 2010/5/5 11:55:55, 933, 73.68, 4.27
50309000, 1273060556, 2010/5/5 11:55:56, 933, 73.68, 4.37
50310000, 1273060557, 2010/5/5 11:55:57, 933, 73.68, 4.38
50311000, 1273060558, 2010/5/5 11:55:58, 933, 73.68, 4.27
50312000, 1273060559, 2010/5/5 11:55:59, 933, 73.68, 4.38
50313000, 1273060560, 2010/5/5 11:56:0, 933, 73.68, 4.27
50314000, 1273060561, 2010/5/5 11:56:1, 933, 73.68, 4.37
50315000, 1273060562, 2010/5/5 11:56:2, 933, 73.68, 4.38
50316000, 1273060563, 2010/5/5 11:56:3, 933, 73.68, 4.38
50317000, 1273060564, 2010/5/5 11:56:4, 933, 73.68, 4.40
50318000, 1273060565, 2010/5/5 11:56:5, 933, 73.68, 4.27
50319000, 1273060566, 2010/5/5 11:56:6, 933, 73.68, 4.37
50320000, 1273060567, 2010/5/5 11:56:7, 933, 73.68, 4.38
50321000, 1273060568, 2010/5/5 11:56:8, 933, 73.68, 4.40
50322000, 1273060569, 2010/5/5 11:56:9, 933, 73.68, 4.27
50323000, 1273060570, 2010/5/5 11:56:10, 933, 73.68, 4.37
50324000, 1273060571, 2010/5/5 11:56:11, 933, 73.68, 4.38
50325000, 1273060572, 2010/5/5 11:56:12, 933, 73.68, 4.38
50326000, 1273060573, 2010/5/5 11:56:13, 933, 73.68, 4.38
50327000, 1273060574, 2010/5/5 11:56:14, 933, 73.68, 4.27
50328000, 1273060575, 2010/5/5 11:56:15, 933, 73.68, 4.37
50329000, 1273060576, 2010/5/5 11:56:16, 933, 73.68, 4.40
50330000, 1273060577, 2010/5/5 11:56:17, 933, 73.68, 4.25
50331000, 1273060578, 2010/5/5 11:56:18, 933, 73.68, 4.37
50332000, 1273060579, 2010/5/5 11:56:19, 933, 73.68, 4.38
50333000, 1273060580, 2010/5/5 11:56:20, 933, 73.68, 4.38
50334000, 1273060581, 2010/5/5 11:56:21, 933, 73.68, 4.25
50335001, 1273060582, 2010/5/5 11:56:22, 933, 73.68, 4.35
50336000, 1273060583, 2010/5/5 11:56:23, 933, 73.68, 4.38
50337000, 1273060584, 2010/5/5 11:56:24, 933, 73.68, 4.38
50338000, 1273060585, 2010/5/5 11:56:25, 933, 73.68, 4.25
50339000, 1273060586, 2010/5/5 11:56:26, 933, 73.68, 4.35
50340000, 1273060587, 2010/5/5 11:56:27, 933, 73.68, 4.38
50341000, 1273060588, 2010/5/5 11:56:28, 933, 73.68, 4.38
50342000, 1273060589, 2010/5/5 11:56:29, 933, 73.68, 4.38
50343000, 1273060590, 2010/5/5 11:56:30, 933, 74.26, 4.25
50344000, 1273060591, 2010/5/5 11:56:31, 933, 73.68, 4.35
50345000, 1273060592, 2010/5/5 11:56:32, 933, 73.68, 4.38
50346000, 1273060593, 2010/5/5 11:56:33, 933, 73.68, 4.38
50347000, 1273060594, 2010/5/5 11:56:34, 933, 73.68, 4.25
50348000, 1273060595, 2010/5/5 11:56:35, 933, 73.68, 4.35
50349000, 1273060596, 2010/5/5 11:56:36, 933, 73.68, 4.38
50350000, 1273060597, 2010/5/5 11:56:37, 933, 73.68, 4.25
50351000, 1273060598, 2010/5/5 11:56:38, 933, 73.68, 4.37
50352000, 1273060599, 2010/5/5 11:56:39, 933, 73.68, 4.38
50353000, 1273060600, 2010/5/5 11:56:40, 933, 73.68, 4.35
50354000, 1273060601, 2010/5/5 11:56:41, 933, 73.68, 4.38
50355000, 1273060602, 2010/5/5 11:56:42, 933, 73.68, 4.25
50356001, 1273060603, 2010/5/5 11:56:43, 933, 73.68, 4.37
50357000, 1273060604, 2010/5/5 11:56:44, 933, 73.68, 4.37
50358000, 1273060605, 2010/5/5 11:56:45, 933, 73.68, 4.25
50359000, 1273060606, 2010/5/5 11:56:46, 933, 73.68, 4.35
50360000, 1273060607, 2010/5/5 11:56:47, 933, 73.68, 4.38
50361000, 1273060608, 2010/5/5 11:56:48, 933, 73.68, 4.38
50362000, 1273060609, 2010/5/5 11:56:49, 933, 73.68, 4.38
50363000, 1273060610, 2010/5/5 11:56:50, 933, 73.68, 4.38
50364000, 1273060611, 2010/5/5 11:56:51, 933, 73.68, 4.25
50365000, 1273060612, 2010/5/5 11:56:52, 933, 73.68, 4.35
50366000, 1273060613, 2010/5/5 11:56:53, 933, 73.68, 4.37
50367000, 1273060614, 2010/5/5 11:56:54, 933, 73.68, 4.38
50368000, 1273060615, 2010/5/5 11:56:55, 933, 73.68, 4.25
50369000, 1273060616, 2010/5/5 11:56:56, 933, 73.68, 4.35
50370000, 1273060617, 2010/5/5 11:56:57, 933, 73.68, 4.37
50371000, 1273060618, 2010/5/5 11:56:58, 933, 73.68, 4.38
50372000, 1273060619, 2010/5/5 11:56:59, 933, 73.68, 4.25
50373000, 1273060620, 2010/5/5 11:57:0, 933, 73.68, 4.35
50374000, 1273060621, 2010/5/5 11:57:1, 933, 73.68, 4.37
50375000, 1273060622, 2010/5/5 11:57:2, 933, 73.68, 4.23
50376000, 1273060623, 2010/5/5 11:57:3, 933, 73.68, 4.35
50377000, 1273060624, 2010/5/5 11:57:4, 933, 73.68, 4.37
50378000, 1273060625, 2010/5/5 11:57:5, 933, 73.68, 4.37
50379000, 1273060626, 2010/5/5 11:57:6, 933, 73.68, 4.38
50380000, 1273060627, 2010/5/5 11:57:7, 933, 73.68, 4.25
50381000, 1273060628, 2010/5/5 11:57:8, 933, 73.68, 4.35
50382000, 1273060629, 2010/5/5 11:57:9, 933, 73.68, 4.37
50383000, 1273060630, 2010/5/5 11:57:10, 933, 73.68, 4.37
50384000, 1273060631, 2010/5/5 11:57:11, 933, 73.68, 4.37
50385000, 1273060632, 2010/5/5 11:57:12, 933, 74.26, 4.38
50386000, 1273060633, 2010/5/5 11:57:13, 933, 73.68, 4.38
50387000, 1273060634, 2010/5/5 11:57:14, 932, 74.26, 4.38
50388000, 1273060635, 2010/5/5 11:57:15, 932, 73.68, 4.38
50389000, 1273060636, 2010/5/5 11:57:16, 932, 73.68, 4.25
50390000, 1273060637, 2010/5/5 11:57:17, 933, 73.68, 4.35
50391000, 1273060638, 2010/5/5 11:57:18, 933, 73.68, 4.37
50392000, 1273060639, 2010/5/5 11:57:19, 933, 73.68, 4.37
50393000, 1273060640, 2010/5/5 11:57:20, 933, 73.68, 4.37
50394000, 1273060641, 2010/5/5 11:57:21, 933, 73.68, 4.37
50395000, 1273060642, 2010/5/5 11:57:22, 933, 74.26, 4.35
50396000, 1273060643, 2010/5/5 11:57:23, 933, 73.68, 4.38
50397000, 1273060644, 2010/5/5 11:57:24, 933, 74.26, 4.25
50398000, 1273060645, 2010/5/5 11:57:25, 933, 73.68, 4.35
50399000, 1273060646, 2010/5/5 11:57:26, 933, 73.68, 4.37
50400000, 1273060647, 2010/5/5 11:57:27, 933, 73.68, 4.23
50401000, 1273060648, 2010/5/5 11:57:28, 933, 73.68, 4.35
50402000, 1273060649, 2010/5/5 11:57:29, 933, 73.68, 4.37
50403000, 1273060650, 2010/5/5 11:57:30, 933, 73.68, 4.37
50404000, 1273060651, 2010/5/5 11:57:31, 933, 73.68, 4.38
50405000, 1273060652, 2010/5/5 11:57:32, 933, 73.68, 4.40
50406000, 1273060653, 2010/5/5 11:57:33, 933, 73.68, 4.25
50407001, 1273060654, 2010/5/5 11:57:34, 933, 73.68, 4.35
50408001, 1273060655, 2010/5/5 11:57:35, 933, 73.68, 4.37
50409000, 1273060656, 2010/5/5 11:57:36, 933, 73.68, 4.37
50410000, 1273060657, 2010/5/5 11:57:37, 933, 73.68, 4.37
50411000, 1273060658, 2010/5/5 11:57:38, 933, 73.68, 4.38
50412000, 1273060659, 2010/5/5 11:57:39, 933, 73.68, 4.38
50413000, 1273060660, 2010/5/5 11:57:40, 933, 73.68, 4.38
50414000, 1273060661, 2010/5/5 11:57:41, 933, 73.68, 4.25
50415000, 1273060662, 2010/5/5 11:57:42, 933, 73.68, 4.35
50416000, 1273060663, 2010/5/5 11:57:43, 933, 73.68, 4.37
50417000, 1273060664, 2010/5/5 11:57:44, 933, 73.68, 4.37
50418000, 1273060665, 2010/5/5 11:57:45, 933, 73.68, 4.37
50419000, 1273060666, 2010/5/5 11:57:46, 933, 73.68, 4.37
50420000, 1273060667, 2010/5/5 11:57:47, 933, 73.68, 4.37
50421000, 1273060668, 2010/5/5 11:57:48, 933, 73.68, 4.38
50422000, 1273060669, 2010/5/5 11:57:49, 933, 73.68, 4.38
50423000, 1273060670, 2010/5/5 11:57:50, 933, 73.68, 4.25
50424000, 1273060671, 2010/5/5 11:57:51, 933, 73.68, 4.35
50425000, 1273060672, 2010/5/5 11:57:52, 933, 73.68, 4.37
50426000, 1273060673, 2010/5/5 11:57:53, 933, 73.68, 4.37
50427000, 1273060674, 2010/5/5 11:57:54, 933, 73.68, 4.37
50428000, 1273060675, 2010/5/5 11:57:55, 933, 73.68, 4.37
50429000, 1273060676, 2010/5/5 11:57:56, 933, 73.68, 4.38
50430000, 1273060677, 2010/5/5 11:57:57, 933, 73.68, 4.38
50431000, 1273060678, 2010/5/5 11:57:58, 933, 73.68, 4.25
50432000, 1273060679, 2010/5/5 11:57:59, 933, 73.68, 4.35
50433000, 1273060680, 2010/5/5 11:58:0, 933, 73.68, 4.37
50434000, 1273060681, 2010/5/5 11:58:1, 933, 73.68, 4.23
50435000, 1273060682, 2010/5/5 11:58:2, 933, 73.68, 4.35
50436000, 1273060683, 2010/5/5 11:58:3, 933, 73.68, 4.37
50437000, 1273060684, 2010/5/5 11:58:4, 933, 73.68, 4.37
50438000, 1273060685, 2010/5/5 11:58:5, 933, 73.68, 4.37
50439000, 1273060686, 2010/5/5 11:58:6, 933, 73.68, 4.23
50440000, 1273060687, 2010/5/5 11:58:7, 933, 73.68, 4.35
50441000, 1273060688, 2010/5/5 11:58:8, 933, 73.68, 4.37
50442000, 1273060689, 2010/5/5 11:58:9, 933, 73.68, 4.37
50443001, 1273060690, 2010/5/5 11:58:10, 933, 73.68, 4.37
50444000, 1273060691, 2010/5/5 11:58:11, 933, 73.68, 4.37
50445000, 1273060692, 2010/5/5 11:58:12, 933, 73.68, 4.23
50446001, 1273060693, 2010/5/5 11:58:13, 933, 73.68, 4.35
50447000, 1273060694, 2010/5/5 11:58:14, 933, 73.68, 4.38
50448000, 1273060695, 2010/5/5 11:58:15, 933, 73.68, 4.23
50449000, 1273060696, 2010/5/5 11:58:16, 933, 73.68, 4.35
50450000, 1273060697, 2010/5/5 11:58:17, 933, 73.68, 4.37
50451000, 1273060698, 2010/5/5 11:58:18, 933, 73.68, 4.37
50452000, 1273060699, 2010/5/5 11:58:19, 933, 74.26, 4.37
50453000, 1273060700, 2010/5/5 11:58:20, 933, 73.68, 4.37
50454001, 1273060701, 2010/5/5 11:58:21, 933, 73.68, 4.35
50455000, 1273060702, 2010/5/5 11:58:22, 933, 73.68, 4.38
50456000, 1273060703, 2010/5/5 11:58:23, 933, 73.68, 4.23
50457000, 1273060704, 2010/5/5 11:58:24, 933, 73.68, 4.35
50458000, 1273060705, 2010/5/5 11:58:25, 933, 73.68, 4.37
50459000, 1273060706, 2010/5/5 11:58:26, 933, 73.68, 4.37
50460001, 1273060707, 2010/5/5 11:58:27, 933, 73.68, 4.37
50461000, 1273060708, 2010/5/5 11:58:28, 933, 73.68, 4.37
50462000, 1273060709, 2010/5/5 11:58:29, 933, 73.68, 4.25
50463000, 1273060710, 2010/5/5 11:58:30, 933, 73.68, 4.35
50464000, 1273060711, 2010/5/5 11:58:31, 933, 73.68, 4.38
50465000, 1273060712, 2010/5/5 11:58:32, 933, 73.68, 4.23
50466000, 1273060713, 2010/5/5 11:58:33, 933, 73.68, 4.35
50467000, 1273060714, 2010/5/5 11:58:34, 933, 73.68, 4.35
50468000, 1273060715, 2010/5/5 11:58:35, 933, 73.68, 4.37
50469000, 1273060716, 2010/5/5 11:58:36, 933, 73.68, 4.37
50470000, 1273060717, 2010/5/5 11:58:37, 933, 73.68, 4.37
50471000, 1273060718, 2010/5/5 11:58:38, 933, 73.68, 4.23
50472000, 1273060719, 2010/5/5 11:58:39, 933, 73.68, 4.35
50473000, 1273060720, 2010/5/5 11:58:40, 933, 73.68, 4.23
50474000, 1273060721, 2010/5/5 11:58:41, 933, 73.68, 4.33
50475000, 1273060722, 2010/5/5 11:58:42, 933, 73.68, 4.37
50476000, 1273060723, 2010/5/5 11:58:43, 933, 73.68, 4.37
50477000, 1273060724, 2010/5/5 11:58:44, 933, 73.68, 4.37
50478000, 1273060725, 2010/5/5 11:58:45, 933, 73.68, 4.23
50479000, 1273060726, 2010/5/5 11:58:46, 933, 73.68, 4.35
50480000, 1273060727, 2010/5/5 11:58:47, 933, 73.68, 4.37
50481000, 1273060728, 2010/5/5 11:58:48, 933, 73.68, 4.23
50482000, 1273060729, 2010/5/5 11:58:49, 933, 73.68, 4.33
50483000, 1273060730, 2010/5/5 11:58:50, 933, 73.68, 4.35
50484000, 1273060731, 2010/5/5 11:58:51, 933, 73.68, 4.37
50485000, 1273060732, 2010/5/5 11:58:52, 933, 73.68, 4.37
50486000, 1273060733, 2010/5/5 11:58:53, 933, 73.68, 4.37
50487000, 1273060734, 2010/5/5 11:58:54, 933, 73.68, 4.23
50488000, 1273060735, 2010/5/5 11:58:55, 933, 73.68, 4.35
50489000, 1273060736, 2010/5/5 11:58:56, 933, 73.68, 4.37
50490000, 1273060737, 2010/5/5 11:58:57, 933, 73.68, 4.23
50491001, 1273060738, 2010/5/5 11:58:58, 933, 73.68, 4.33
50492000, 1273060739, 2010/5/5 11:58:59, 933, 73.68, 4.35
50493000, 1273060740, 2010/5/5 11:59:0, 933, 73.68, 4.23
50494000, 1273060741, 2010/5/5 11:59:1, 933, 73.68, 4.35
50495000, 1273060742, 2010/5/5 11:59:2, 933, 73.68, 4.35
50496000, 1273060743, 2010/5/5 11:59:3, 933, 73.68, 4.33
50497000, 1273060744, 2010/5/5 11:59:4, 933, 73.68, 4.37
50498000, 1273060745, 2010/5/5 11:59:5, 933, 73.68, 4.23
50499001, 1273060746, 2010/5/5 11:59:6, 933, 73.68, 4.33
50500000, 1273060747, 2010/5/5 11:59:7, 933, 73.68, 4.35
50501000, 1273060748, 2010/5/5 11:59:8, 933, 73.68, 4.23
50502001, 1273060749, 2010/5/5 11:59:9, 933, 73.68, 4.33
50503000, 1273060750, 2010/5/5 11:59:10, 933, 73.68, 4.35
50504000, 1273060751, 2010/5/5 11:59:11, 933, 73.68, 4.35
50505000, 1273060752, 2010/5/5 11:59:12, 933, 73.68, 4.37
50506000, 1273060753, 2010/5/5 11:59:13, 933, 73.68, 4.37
50507000, 1273060754, 2010/5/5 11:59:14, 933, 73.68, 4.23
50508000, 1273060755, 2010/5/5 11:59:15, 933, 73.68, 4.33
50509000, 1273060756, 2010/5/5 11:59:16, 933, 73.68, 4.35
50510000, 1273060757, 2010/5/5 11:59:17, 933, 73.68, 4.23
50511000, 1273060758, 2010/5/5 11:59:18, 933, 73.68, 4.33
50512000, 1273060759, 2010/5/5 11:59:19, 933, 73.68, 4.35
50513000, 1273060760, 2010/5/5 11:59:20, 933, 73.68, 4.33
50514000, 1273060761, 2010/5/5 11:59:21, 933, 74.26, 4.37
50515000, 1273060762, 2010/5/5 11:59:22, 933, 73.68, 4.22
50516000, 1273060763, 2010/5/5 11:59:23, 933, 73.68, 4.33
50517000, 1273060764, 2010/5/5 11:59:24, 933, 73.68, 4.35
50518000, 1273060765, 2010/5/5 11:59:25, 933, 73.68, 4.35
50519000, 1273060766, 2010/5/5 11:59:26, 933, 73.68, 4.23
50520000, 1273060767, 2010/5/5 11:59:27, 933, 73.68, 4.33
50521000, 1273060768, 2010/5/5 11:59:28, 933, 74.26, 4.35
50522000, 1273060769, 2010/5/5 11:59:29, 933, 73.68, 4.35
50523000, 1273060770, 2010/5/5 11:59:30, 933, 73.68, 4.37
50524000, 1273060771, 2010/5/5 11:59:31, 933, 73.68, 4.23
50525000, 1273060772, 2010/5/5 11:59:32, 933, 73.68, 4.33
50526000, 1273060773, 2010/5/5 11:59:33, 933, 73.68, 4.35
50527000, 1273060774, 2010/5/5 11:59:34, 933, 73.68, 4.35
50528000, 1273060775, 2010/5/5 11:59:35, 933, 73.68, 4.23
50529000, 1273060776, 2010/5/5 11:59:36, 933, 73.68, 4.33
50530000, 1273060777, 2010/5/5 11:59:37, 933, 73.68, 4.35
50531000, 1273060778, 2010/5/5 11:59:38, 933, 73.68, 4.37
50532000, 1273060779, 2010/5/5 11:59:39, 933, 73.68, 4.23
50533000, 1273060780, 2010/5/5 11:59:40, 933, 73.68, 4.33
50534000, 1273060781, 2010/5/5 11:59:41, 933, 73.68, 4.35
50535000, 1273060782, 2010/5/5 11:59:42, 933, 73.68, 4.22
50536000, 1273060783, 2010/5/5 11:59:43, 933, 73.68, 4.33
50537000, 1273060784, 2010/5/5 11:59:44, 933, 73.68, 4.35
50538000, 1273060785, 2010/5/5 11:59:45, 933, 73.68, 4.32
